Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name,Average Data Speed Download,Average Data Speed Upload,Population,Literacy Rate,Rainfall,Area of the state,Average_Signal
Airtel,Indoor,4G,4,Satisfactory,0.388773885,0.259245437,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
RJio,Outdoor,4G,1,Poor Voice Quality,0.723979935,0.446113288,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
RJio,Indoor,4G,5,Satisfactory,0.541572245,0.548345195,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.615668252,0.715134715,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Airtel,Indoor,3G,1,Poor Voice Quality,0.450775882,0.144304654,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
RJio,Indoor,4G,5,Satisfactory,0.447636057,0.144113953,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Indoor,4G,1,Call Dropped,0.192084063,0.323279392,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
Airtel,Indoor,4G,4,Satisfactory,0.388773885,0.259245437,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Travelling,4G,2,Poor Voice Quality,0.424617206,0.181917906,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Indoor,4G,1,Call Dropped,0.192084063,0.323279392,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
RJio,Indoor,4G,2,Call Dropped,0.708690574,0.580379589,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Indoor,4G,2,Call Dropped,0.708690447,0.580377405,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Indoor,4G,5,Satisfactory,0.529973094,0.37751836,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Indoor,3G,2,Call Dropped,0.198477741,0.32397645,Karnataka,0.054367101,0.054221802,2,7,3,0.504087337,0.478120278
Airtel,Indoor,4G,2,Call Dropped,0.198477741,0.32397645,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
Airtel,Indoor,4G,4,Satisfactory,0.198477741,0.32397645,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
RJio,Indoor,4G,2,Call Dropped,0.708690447,0.580377405,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Indoor,4G,1,Poor Voice Quality,0.609743964,0.131678137,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Indoor,4G,2,Poor Voice Quality,0.857341113,0.300611904,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
Idea,Indoor,4G,5,Satisfactory,0.83927123,0.312825232,Uttar Pradesh,0.18125069,0.463859493,9,6,3,0.673827198,0.47685266
RJio,Indoor,4G,4,Satisfactory,0.424648798,0.181901898,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.424648798,0.181901898,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.424648798,0.181901898,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Indoor,3G,1,Call Dropped,0.771123529,0.251819383,Rajasthan,0.071618944,0.04381511,2,6,0,1,0.478379699
Vodafone,Travelling,4G,4,Satisfactory,0.429440327,0.179368645,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Indoor,4G,2,Poor Voice Quality,0.85734241,0.300646629,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
Airtel,Travelling,4G,5,Satisfactory,0.453519779,0.152947344,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
RJio,Indoor,4G,5,Satisfactory,0.498701916,0.631606587,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.547589878,0.672739566,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.547604977,0.672740558,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,2,Poor Voice Quality,0.85734241,0.300646629,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
Vodafone,Outdoor,3G,4,Satisfactory,0.60256759,0.069338596,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
Idea,Outdoor,3G,5,Satisfactory,0.53306696,0.379359341,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Idea,Outdoor,3G,5,Satisfactory,0.532264979,0.376346695,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Vodafone,Indoor,4G,1,Call Dropped,0.632903683,0.135431017,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Vodafone,Indoor,4G,1,Call Dropped,0.632253743,0.136031594,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Vodafone,Indoor,4G,1,Call Dropped,0.632253743,0.136031594,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Vodafone,Indoor,4G,1,Call Dropped,0.632253743,0.136031594,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Vodafone,Indoor,4G,1,Poor Voice Quality,0.632253743,0.136031594,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Vodafone,Indoor,3G,1,Call Dropped,0.632249394,0.136044099,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
Vodafone,Indoor,4G,1,Call Dropped,0.632260924,0.136025135,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Vodafone,Indoor,4G,1,Poor Voice Quality,0.632265061,0.136034028,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
RJio,Indoor,4G,4,Satisfactory,0.195357016,0.321669576,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
RJio,Indoor,4G,3,Satisfactory,0.836082865,0.303028953,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
Idea,Indoor,3G,5,Satisfactory,0.473227429,0.140994867,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Idea,Indoor,3G,5,Satisfactory,0.473230457,0.140988169,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Idea,Indoor,3G,5,Satisfactory,0.473230457,0.140988169,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Idea,Indoor,3G,5,Satisfactory,0.47552549,0.140706244,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Idea,Indoor,4G,5,Satisfactory,0.48550059,0.139323174,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Outdoor,4G,5,Satisfactory,0.485513162,0.139312118,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Airtel,Indoor,3G,5,Satisfactory,0.845127323,0.297907301,Haryana,0.044468651,0.054571386,0,7,1,0.017631586,0.478670634
RJio,Indoor,4G,5,Satisfactory,0.541572245,0.548345195,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Outdoor,4G,5,Satisfactory,0.741122318,0.615082005,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Outdoor,4G,4,Satisfactory,0.195498165,0.320425573,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
RJio,Indoor,4G,4,Satisfactory,0.723463279,0.600783368,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
Airtel,Indoor,3G,3,Satisfactory,0.19196358,0.380067715,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
Vodafone,Outdoor,4G,4,Satisfactory,0.446461651,0.146487625,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Vodafone,Outdoor,4G,4,Satisfactory,0.446461651,0.146487625,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Airtel,Outdoor,4G,5,Satisfactory,0.914580702,0.277487077,Punjab,0.322850374,0.249792291,0,7,1,0.03790346,0.47646086
RJio,Indoor,4G,1,Call Dropped,0.712496303,0.508823422,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Airtel,Indoor,4G,1,Call Dropped,0.195531256,0.32739346,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
Airtel,Indoor,3G,1,Call Dropped,0.195535256,0.327388983,Karnataka,0.054367101,0.054221802,2,7,3,0.504087337,0.478120278
Airtel,Outdoor,3G,3,Satisfactory,0.196712848,0.326407908,Karnataka,0.054367101,0.054221802,2,7,3,0.504087337,0.478120278
Airtel,Outdoor,4G,3,Satisfactory,0.195532637,0.327393054,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
Airtel,Outdoor,4G,3,Satisfactory,0.195532993,0.327393058,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
RJio,Indoor,4G,5,Satisfactory,0.194632806,0.420890185,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,5,Satisfactory,0.194632806,0.420890185,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,5,Satisfactory,0.615668252,0.715134715,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,5,Satisfactory,0.191727659,0.324754101,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
Airtel,Indoor,4G,4,Satisfactory,0.43545499,0.178838276,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Travelling,4G,4,Satisfactory,0.425683529,0.182681565,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Idea,Indoor,3G,2,Poor Voice Quality,0.423622318,0.18071623,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Airtel,Travelling,4G,5,Satisfactory,0.193054236,0.417639329,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
RJio,Outdoor,4G,4,Satisfactory,0.718438519,0.605807914,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Indoor,4G,5,Satisfactory,0.50034384,0.632092262,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.50034384,0.632092262,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Vodafone,Outdoor,4G,3,Satisfactory,0.192227633,0.32540226,Karnataka,0.130094962,0.315721623,2,7,3,0.504087337,0.477875434
RJio,Outdoor,4G,4,Satisfactory,0.723494995,0.60094783,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Outdoor,4G,2,Call Dropped,0.723494995,0.60094783,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
Idea,Indoor,3G,4,Satisfactory,0.429328393,0.181276599,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Vodafone,Indoor,3G,2,Poor Voice Quality,0.425635406,0.179851298,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
RJio,Indoor,4G,5,Satisfactory,0.588226588,0.728365587,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Outdoor,4G,4,Satisfactory,0.723494995,0.60094783,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Indoor,4G,5,Satisfactory,0.839273894,0.312824886,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
RJio,Indoor,4G,2,Poor Voice Quality,0.751975622,0.423702269,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Airtel,Travelling,4G,2,Poor Voice Quality,0.703625625,0.68522869,Bihar,0.239961574,0.295749906,4,6,3,0.182282053,0.476886789
Airtel,Indoor,3G,5,Satisfactory,0.096205765,0.309922887,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
Idea,Indoor,4G,4,Satisfactory,0.196816401,0.32612505,Karnataka,0.168479481,0.270879844,2,7,3,0.504087337,0.477427482
Airtel,Outdoor,4G,1,Poor Voice Quality,0.191886001,0.380001524,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
Airtel,Indoor,3G,1,Poor Voice Quality,0.451920227,0.143608066,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Idea,Indoor,3G,4,Satisfactory,0.423971357,0.18109665,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Idea,Indoor,3G,4,Satisfactory,0.423706001,0.181821263,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Airtel,Travelling,4G,5,Satisfactory,0.189553714,0.414791255,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
RJio,Indoor,4G,5,Satisfactory,0.547604977,0.672740558,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.547604977,0.672740558,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.547619212,0.673029385,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,3,Satisfactory,0.723494995,0.60094783,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Travelling,4G,2,Call Dropped,0.189919202,0.325214886,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
RJio,Outdoor,4G,4,Satisfactory,0.451564127,0.145123718,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.723494995,0.60094783,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
Airtel,Indoor,4G,5,Satisfactory,0.701430187,0.628577528,Bihar,0.239961574,0.295749906,4,6,3,0.182282053,0.476886789
RJio,Indoor,4G,5,Satisfactory,0.429643113,0.531533042,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,4,Satisfactory,0.123433103,0.308242311,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Outdoor,4G,5,Satisfactory,0.123433103,0.308242311,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Outdoor,4G,5,Satisfactory,0.123433103,0.308242311,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Outdoor,4G,4,Satisfactory,0.123433103,0.308242311,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Outdoor,4G,4,Satisfactory,0.123433103,0.308242311,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Travelling,4G,5,Satisfactory,0.541572245,0.548345195,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Airtel,Indoor,4G,5,Satisfactory,0.09640476,0.309527214,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
RJio,Travelling,4G,4,Satisfactory,0.718446367,0.605807177,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
Airtel,Indoor,4G,5,Satisfactory,0.701426937,0.62858697,Bihar,0.239961574,0.295749906,4,6,3,0.182282053,0.476886789
RJio,Indoor,4G,1,Poor Voice Quality,0.839273894,0.312824886,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Vodafone,Indoor,3G,1,Call Dropped,0.632907588,0.135432022,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
RJio,Indoor,4G,2,Poor Voice Quality,0.865004288,0.252257318,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
RJio,Indoor,4G,2,Poor Voice Quality,0.857341113,0.300611904,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
Idea,Indoor,4G,4,Satisfactory,0.196816401,0.32612505,Karnataka,0.168479481,0.270879844,2,7,3,0.504087337,0.477427482
Idea,Indoor,4G,4,Satisfactory,0.444131336,0.143586975,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Outdoor,3G,4,Satisfactory,0.48106613,0.180521292,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
RJio,Travelling,4G,3,Satisfactory,0.462235799,0.142930908,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Idea,Indoor,4G,1,Poor Voice Quality,0.422990819,0.180954237,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Indoor,3G,1,Call Dropped,0.422987493,0.180957458,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Vodafone,Travelling,4G,4,Satisfactory,0.414201063,0.182847421,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Airtel,Indoor,4G,4,Satisfactory,0.165936293,0.28514383,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
RJio,Indoor,4G,2,Poor Voice Quality,0.865004288,0.252257318,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
RJio,Indoor,4G,5,Satisfactory,0.898107796,0.296115204,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
RJio,Indoor,4G,2,Poor Voice Quality,0.598389528,0.138418042,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Indoor,4G,5,Satisfactory,0.504180636,0.634360439,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Airtel,Indoor,4G,2,Poor Voice Quality,0.703635095,0.685231802,Bihar,0.239961574,0.295749906,4,6,3,0.182282053,0.476886789
RJio,Travelling,4G,5,Satisfactory,0.504180636,0.634360439,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.194634374,0.4208646,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,2,Poor Voice Quality,0.692531682,0.718963761,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,2,Poor Voice Quality,0.692540009,0.719014404,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,1,Poor Voice Quality,0.692480732,0.719036955,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,2,Poor Voice Quality,0.692584527,0.718964002,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,2,Poor Voice Quality,0.692607098,0.718963599,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,2,Poor Voice Quality,0.692540009,0.719014404,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,2,Poor Voice Quality,0.691894105,0.718617709,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,2,Poor Voice Quality,0.692517649,0.719050158,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,2,Poor Voice Quality,0.692517649,0.719050158,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,2,Poor Voice Quality,0.692809227,0.718742885,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
BSNL,Indoor,4G,3,Satisfactory,0.425629914,0.179849944,Maharashtra,0.225998775,0.322778307,4,8,4,0.88619403,0.477346684
RJio,Outdoor,4G,5,Satisfactory,0.123433103,0.308242311,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,3,Satisfactory,0.718457466,0.605804617,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Indoor,4G,5,Satisfactory,0.427736918,0.179878981,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Travelling,4G,5,Satisfactory,0.504180636,0.634360439,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.194635681,0.420863799,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,5,Satisfactory,0.194635681,0.420863799,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Outdoor,4G,1,Poor Voice Quality,0.851848058,0.322080737,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
RJio,Indoor,4G,4,Satisfactory,0.749169398,0.260025535,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
RJio,Outdoor,4G,2,Poor Voice Quality,0.725144669,0.590570357,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Outdoor,4G,2,Poor Voice Quality,0.725144669,0.590570357,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Outdoor,4G,3,Satisfactory,0.725144669,0.590570357,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Indoor,4G,3,Satisfactory,0.725066194,0.591177616,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
Vodafone,Indoor,4G,1,Call Dropped,0.632907974,0.135428783,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
RJio,Outdoor,4G,2,Poor Voice Quality,0.53257684,0.139775572,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Indoor,4G,3,Satisfactory,0.164063351,0.377320504,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,4,Satisfactory,0.193420145,0.322124987,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
Idea,Indoor,3G,5,Satisfactory,0.531895581,0.377708888,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Vodafone,Travelling,3G,5,Satisfactory,0.838753931,0.310874109,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Vodafone,Indoor,4G,1,Poor Voice Quality,0.449705749,0.144092109,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Indoor,4G,1,Call Dropped,0.62018617,0.708323919,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Outdoor,4G,3,Satisfactory,0.341920084,0.436672235,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,3,Satisfactory,0.341920084,0.436672235,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,3,Poor Voice Quality,0.341920084,0.436672235,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,3,Satisfactory,0.341989854,0.436537961,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,3,Satisfactory,0.341989854,0.436537961,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Outdoor,4G,3,Satisfactory,0.342036305,0.437780294,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
RJio,Indoor,4G,4,Satisfactory,0.449842058,0.147060517,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Idea,Travelling,4G,2,Poor Voice Quality,0.453821746,0.153003871,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Travelling,3G,2,Poor Voice Quality,0.453910044,0.153014148,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Vodafone,Travelling,4G,2,Poor Voice Quality,0.453906788,0.153015205,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Idea,Travelling,4G,2,Poor Voice Quality,0.453908191,0.153015144,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Travelling,4G,2,Poor Voice Quality,0.453566116,0.152989714,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Vodafone,Travelling,3G,2,Poor Voice Quality,0.445592472,0.144899315,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Vodafone,Travelling,3G,2,Poor Voice Quality,0.444114106,0.143999796,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Idea,Travelling,4G,2,Poor Voice Quality,0.442603819,0.143599969,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Vodafone,Travelling,3G,2,Poor Voice Quality,0.453718166,0.152981237,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
